node,adj nodes
1208806255,[1190952780]
1707763207,"[1208806360, 3165340985]"
1208806360,"[1707763340, 1190952780, 1707763248, 1707763207]"
1215879886,"[1215880007, 1215879855, 1707763278]"
1210130909,"[1210130947, 1210130889, 1210131101, 1210130973]"
1210130947,"[3221152025, 1210130901, 1210130909]"
1210130901,"[1210130976, 1210130947, 1210130906, 1210131101]"
1210131101,"[1210130902, 1210130901, 3221152033]"
1215879867,"[1215880007, 1215879952, 1707763494, 1215879975]"
1215880007,"[1707763494, 1215879886, 3237737039]"
1210131011,"[1210130884, 1210130858, 1210130952, 1210130935]"
1210130884,"[1210131011, 1210131086, 1210131117, 1210130910]"
1210131086,"[1210130882, 1210131106, 1210130884, 1210131115]"
1707763301,"[1707763470, 1707763406, 1707763520]"
1707763425,[1668543036]
1707763538,"[1707763405, 1668543036, 1707763535]"
1707763323,"[3081151833, 1707763272, 1707763279]"
1210130916,"[1210130906, 1210130949, 1210130804, 1210158802]"
1210130906,"[1210131047, 1210130901, 1210131055, 1210130916]"
1210131047,"[1210130906, 1210130919, 1210130804, 3221152033]"
1210130846,[1210130916]
3081176100,"[1707763513, 1707763405, 3221276792, 1707763493]"
3221276792,"[1707763513, 3081176101, 3081176100]"
3081176101,"[3221276792, 1668543074, 1707763405, 1707763302]"
1707763405,"[3081176101, 1707763538, 1707763268, 1668543107]"
1707763488,"[1707763384, 3081151898, 1707763453, 1707763285]"
1707763537,"[1707763453, 1707763292, 1707763383, 1215879811]"
1707763468,"[1668542980, 1707763528, 1668543146]"
1707763528,"[1707763468, 1668543168, 1707763516, 1668542998]"
3221276791,"[1707763302, 1707763526, 1707763268, 1668542998]"
1707763526,"[1707763513, 3221276791, 1668542978]"
1707763513,"[3221276792, 1707763493, 3081176100, 1707763526]"
1707763319,"[1707763384, 1707763275, 1707763508]"
1707763508,"[1707763384, 1707763231, 1707763319]"
1707763292,"[3081151833, 1215879940, 1215879856, 1707763537]"
1707763532,"[1707763470, 1215879856, 1707763317]"
1707763530,[1707763488]
1707763384,"[1707763508, 1707763231, 1707763488, 1707763319]"
1215879988,"[1215879834, 1215879805, 1707763323, 1707763518]"
1707763518,"[1707763492, 1215879988, 1215879874]"
1215879874,"[3081151849, 1215879811, 1707763518]"
1215879811,"[1707763376, 1707763537, 1215879874, 1707763249]"
3081151833,"[1707763323, 3081151893, 1707763292]"
1707763427,[1215879988]
1707763473,"[1190952759, 3165337449, 1707763248]"
1707763248,"[1208806360, 1707763473, 1707763344]"
1707763344,"[3165337449, 3165340985, 1707763248]"
1707763268,"[1707763405, 1707763302, 1707763496]"
419055614,[419055887]
1223192418,"[1223192596, 1223192489, 1223192458, 1223192503]"
1223192596,"[1223192549, 1223192524, 1223192418]"
1709343565,"[854652900, 1224471664, 1196545343]"
1196545311,"[1223192005, 1196545327, 1223192655, 1709343474]"
854652900,"[1890264163, 1196545339, 1223192764]"
1223192489,"[1223192524, 1223192398, 1223192418]"
1196545347,"[1196545313, 1196545345, 1196545329, 1196545299]"
1709343651,[1709343582]
1709343582,"[1196545357, 1196545299]"
1709343474,"[1196545345, 1196545301, 1709343478, 1196545311]"
1709343478,"[1224471939, 1196545299, 1709343474]"
1223192524,"[1223192398, 1223192547, 1223192489, 1223192596]"
2228669896,"[1890264163, 1190843735, 1190759442]"
1890264163,"[3237522050, 2228669896, 1196495945]"
1196545345,"[1196545357, 1223192033, 1709343474]"
1709357106,[1709357068]
1709357068,"[1709357229, 1190759442]"
1709357160,[1709357229]
1709357229,"[1709357068, 1190719723]"
1710255254,"[1710255287, 419057235]"
1781693176,"[1781693132, 1340961839, 419055270]"
419055511,"[419055388, 419055483]"
419061632,"[419059112, 419061857, 419062014]"
3776163061,"[419062332, 419062602]"
1720113674,"[1720113660, 4443991206]"
1720113996,[1720113660]
1721704660,"[419073202, 1721704662, 419078144]"
419063263,[419063134]
419089516,"[1285920810, 419090298, 419090010, 419079014]"
419090298,"[1918634651, 419087325, 419089793, 419089516]"
419089793,"[1918634662, 1729320464, 419087964, 419090298]"
1918634662,"[419087353, 419089793, 1918634657]"
419087353,"[419087848, 419088094, 1918634655, 1918634662]"
419079003,"[419088094, 1918634653, 419079014]"
1729428722,"[1729428722, 1729428779, 1824027463]"
1729428779,"[1729428722, 1809873275]"
1809873311,[585141272]
1868203323,[1729428722]
1706124668,"[419059356, 419059513, 3930187377, 1706124728]"
3930187377,"[3930187376, 1706124668, 3930148854]"
3930148854,"[419059759, 3930148852, 3930187377]"
419062691,[1758086701]
1764798107,"[419059433, 419059112, 419057662]"
419059433,"[419059770, 1764798107, 419059755]"
1707459042,"[1764798107, 1707459033, 419059112]"
419059112,"[1764798107, 1707459042, 419061632]"
1764798119,"[1707459033, 419061929]"
1707459033,"[1707459042, 1764798119]"
1778257307,"[1778257324, 1732822277]"
1778257324,"[1778257307, 1121861697]"
1778280241,"[1648568670, 1778280283]"
1778280283,"[1778280241, 419062755]"
419062755,"[1568820044, 1645797883, 1778280283]"
1568820044,"[419060406, 419062755, 1648568670]"
419060391,"[1706140610, 565575671, 419060381]"
1706140610,"[419060381, 419060656]"
564922612,"[1732822315, 419062602]"
1781677978,"[1781677967, 419062595, 419062101]"
1782351041,[1782351054]
1782351040,[1782351055]
1782351055,"[1782351040, 1782351054]"
1782351057,"[419057321, 1341009087, 1782351047]"
1782351047,"[419057321, 1782351057]"
419057321,"[1782351057, 1782351047, 419057217]"
1782351109,"[1782351088, 1782351068]"
1782351068,"[419055801, 1782351088, 1782351095, 1782351109, 1345984803]"
1782351088,"[1782351109, 1230563580, 1782351068]"
1230563580,"[419055717, 1782351088, 419055398, 1782351109]"
1782351096,[1230563580]
419055144,[419056115]
1782351101,[419057217]
419055762,"[419055801, 419055728, 419055657, 419056079]"
1782359376,"[419055932, 1782359359, 1345984808]"
1782360098,[1782360086]
1782360086,"[1340961842, 419057199]"
1782467533,[419050208]
1299579994,"[1299580116, 1299580086, 1299580015, 1299580123, 1299579993]"
1299580024,"[1299580116, 1299580015, 1299580050, 1299596392]"
1299580004,[1299579994]
1299596476,[1299596640]
1299580023,[1299596392]
2725030745,"[1299580123, 2725029548, 1299580086]"
1789602465,[1299596309]
1299596309,"[1299596479, 1299596418]"
1706124728,"[1706124668, 419059283, 419059641, 419059494]"
419059312,"[419059356, 419059099, 419059494]"
419057419,[419059820]
419059870,"[1794067961, 419059709, 419059894, 419059820]"
419059661,"[1781625489, 3930506960, 5257541176]"
5257541176,"[5257541198, 1781625489, 3930506960]"
1797332428,"[1797332432, 1797332437]"
1797332432,"[1797332428, 1797332435]"
1797332435,"[419060952, 1797332432]"
1797364052,"[1797364049, 1797364071]"
1645798145,[1797364047]
1797364047,"[419062723, 419062880]"
1797364073,[1797364071]
1797364071,[1797364052]
1797917986,[1797918001]
1797918001,"[847640631, 1219612415]"
1798217797,[1798217863]
1798217863,"[419064537, 419064692]"
1798276710,"[419066705, 1798276791, 419066498, 419065646, 419069768]"
1256532450,"[1256532440, 1256552289, 419056432]"
1256552289,"[419059039, 1256532450, 1256552333, 1802695944]"
1809325592,"[1304720146, 1304721399, 1919809369]"
1809852902,[1809853035]
1809852862,"[2156956937, 564288437, 1809852954]"
2156956937,"[1809852862, 2156956937, 1809853035]"
1809853035,"[1809853009, 2156956937, 1809852905]"
1809852910,"[2157750013, 1809859265, 1809852993, 1809852958]"
2157750013,"[2157750024, 2157750042, 1809852910]"
2157750024,"[2157750024, 2157750013, 1809852993]"
1809852993,"[2157750024, 1809852987, 1809859225]"
1809852870,"[1809852988, 1809852987, 1809852958]"
1809852987,"[1809852870, 1809852886, 1809852993]"
1810810456,[1809852870]
1809852885,"[1809852988, 1809852934, 1809852954, 1809852905]"
1809852934,"[1809852885, 1809852886, 1809852954]"
1809852954,"[1809852862, 1809852934, 1809852886]"
1809853001,[1809852865]
1809852961,"[1809853009, 1700101454, 1809852865]"
1809852865,"[2158855265, 1809853002, 1809852961]"
1809852956,[2157554321]
2157554321,"[1809852988, 2157554364, 1809852958]"
1809853002,"[1809853002, 1809852865]"
1809852999,[1809852865]
1809852894,"[2158855267, 1809853026, 2158855529]"
1809853026,"[2158855335, 1809852894, 2158855265]"
1809852858,[1809852894]
2158779436,"[2158855465, 1809852944, 2158783577, 2158779461]"
2158855465,"[2158855335, 1809852944, 2158779436, 2158855244]"
1809852944,"[2158855465, 1809852898]"
1809852901,[2158779436]
1809853039,"[2157558175, 1809852970, 1809852913, 1809853009]"
2157558175,"[1809859274, 2157558175, 1809853039]"
1809859274,"[2157596511, 2157558175, 1809859272]"
1809852962,"[2157558140, 1809859271, 1809859196]"
2157558140,"[1809852962, 1809859265, 2157554364]"
1809859265,"[2157750042, 1809859225, 1809852910, 2157558140]"
1809852958,"[1809852870, 1809852910, 2157554321]"
1809852988,"[1809852970, 1809852870, 1809852885, 2157554321]"
1809852905,"[1809852885, 1809853035, 1809852905]"
1809853009,"[564288437, 1809853035, 1809852961]"
1809852886,"[1809852987, 1809852934, 1809852954]"
1809852898,"[1809852944, 2158855244, 2158936891]"
2158855244,"[2158855465, 2158855499, 1809852898]"
2158936891,"[1809852898, 1809852944, 2158790322, 2158855499]"
1809859238,"[1809859225, 1809859243]"
1809859243,"[1809859238, 2157633233]"
1809859236,[1809859272]
1809859272,"[1809859274, 1809859271]"
1809859205,[1809859271]
1809859271,"[1809859272, 1809852962]"
2157596511,"[1809859274, 1809852913, 1809859196]"
1809859196,"[2157596511, 1809852962, 1809859225]"
2157750042,"[1809859265, 2157750013, 2157633233]"
1809859225,"[1809859238, 1809859196, 1809852993]"
1809861859,[564288420]
1809867848,"[564288420, 1809867846]"
2211194165,[1809867848]
2211194171,"[2211204315, 2211204414]"
2211204315,"[2211204414, 2211194171, 1809867846]"
1809867846,"[2211204315, 1809867848, 1809867850]"
1809867850,"[1809867846, 1809867850]"
1809873300,[1729428779]
1809873292,[1809873275]
1809873275,[1729428779]
1809878631,[1809878552]
1809878670,"[1809878586, 1809878605]"
1809878552,[1809878631]
1809878586,"[4249282489, 585141272, 1809878670, 1827214006]"
1809878645,[1809878605]
1809878605,[1809878670]
2165158728,[1219254886]
1219254886,[1223058444]
1219254216,"[3239259168, 1223058410, 1677376438, 1219254121]"
3239318257,"[1219254182, 1219254822, 1219254879, 3239318235]"
1219254822,"[1219254138, 1219254908, 3239318257, 1219254384]"
1219254138,"[3239318979, 1219254822, 1219255330, 1219254167]"
3239318979,"[1219254138, 1219254446, 3239628855, 3239318961]"
1219254446,"[1219254194, 1219254084, 1219254857, 3239318979]"
1219254857,"[1219254527, 1219254446, 1219255336, 1219254851]"
1219255336,"[1219254170, 1219254857, 1219255239, 1219254121]"
1809852913,"[2157596511, 564288430, 1809853039]"
564288437,"[1809852862, 1809853009]"
2158107064,[2157564229]
1809852970,"[1809853039, 2157554364]"
2157564229,[2158107064]
1811047598,[1811047599]
1811047599,"[419098418, 1931173255]"
1811093098,[419056469]
419056469,"[1699957839, 419056197]"
1271395715,"[1271458043, 1814611242, 1814611215, 1271509865]"
1814611242,"[1271471688, 1271471703]"
1814611235,[1271471703]
1821185694,[4932514768]
4932514768,[4932514769]
419068646,[419068464]
1823798200,"[1353439989, 1358967441, 1823798200]"
1823798153,[1823798200]
4249282489,"[4249282488, 1353412653]"
1824074659,[1824074594]
1824074594,"[1729469239, 585141272]"
1826953726,[1283332649]
1827214103,[1827214006]
1827214006,"[1809878586, 1353412653]"
1353426382,[1353426197]
1828233216,[1353439989]
1353440017,"[419088216, 4249282488, 1353439989]"
1353439989,"[1353440017, 1358812748, 1823798200]"
1832479194,[1832479119]
1832479119,[1482521304]
1832479152,[1482521304]
1219700856,"[1219700726, 1219700847, 1219700758, 1219700396]"
1842471209,"[1842471961, 1842471007]"
1842471961,"[1842471469, 1842471673, 1842471209]"
1842471673,"[1842471007, 1842471469, 1842471961]"
1842471007,"[1842471673, 1842471209, 1842470807]"
1842471469,"[1842471410, 1842470807, 1842471673]"
1842471975,"[1842471993, 1842471987]"
1842471889,[1842471987]
419040998,"[419040806, 419040926, 419040697, 419040840]"
1207025016,"[1864629617, 419040037, 528273326]"
1864629617,"[1207025016, 1864629615, 1145509379]"
3244945321,"[419041531, 1207025114, 1207025118, 1207025085]"
1864629495,"[1207009333, 1733357069, 419039818]"
419039963,"[1864629590, 419040107, 419039818, 419039850]"
1729469233,[1729469239]
1868203279,[1824027463]
1824027463,"[1729428722, 585141272]"
1256489671,"[419059338, 419061649, 419059838, 419059369]"
3326635580,[3326635551]
1869306359,"[1869306359, 419089355, 2470212440]"
1869306343,[1869306359]
419062793,[419062346]
1874803316,[1874803318]
1874803318,"[419061935, 1874816188]"
1874816123,[1874816188]
1874816188,"[1874803318, 419061856]"
1874827185,[1874827186]
1874827182,[1874827184]
1874827184,[1874827186]
419061731,[419059338]
419060459,"[419060575, 419060518, 419060691]"
1307629839,[419098522]
419098522,"[1307629684, 419098409]"
1257024550,"[1257006708, 1675658202, 1257024212]"
1257024601,"[1675655647, 1675658202, 1879694529, 1257024439]"
1257024439,"[1879694519, 1257024601, 1257024308]"
1257024173,"[1257024477, 1257024331, 1257024215, 1257024517]"
1257024159,"[1707665890, 1257024400, 1257024401]"
1257024400,"[1257024604, 1707665759, 1257024159, 1257006591]"
1257024604,"[1707665747, 1257024400, 1257024230]"
1879671842,[1257024606]
1257024210,"[1257024606, 1707665759]"
1257024606,"[1707665890, 1257024210, 1257024159]"
1257024262,[1257024168]
1257024331,"[1707665873, 1257024173, 1257024277]"
1257024168,"[1257024410, 1707665873, 1257024363]"
1257024417,[1257024410]
1257024277,"[1707665934, 1257024331, 1257024531]"
1257024410,"[1707665863, 1257024448, 1707665934, 1257024168, 1257024323]"
1707665890,"[1257024606, 1707665759, 1707665896, 1257024159]"
1707665759,"[1707665747, 1707665890, 1257024400, 1257024210]"
1707665747,"[1707665759, 1257024230, 1257024604]"
1257024323,"[1707665863, 1257024323]"
1707665809,[1257024323]
1879694514,"[1257031689, 1879694471, 1257024230]"
1257006591,"[1257031689, 1707665729, 1257024400, 1707665764]"
1257024477,"[1707665881, 1257024173, 1675658192, 1257006708, 1707665893]"
1257006708,"[1257024448, 1707665881, 1257024423, 1257024550, 1257006697, 854652039]"
1257024520,"[1257024510, 1707665816, 1879694519, 1707665807, 854652039]"
1234628140,[1257006708]
1257024510,"[1257024520, 1257024575, 1707665803]"
1257024482,[1257024531]
1257006558,[1257006708]
854652990,"[1879694526, 1257024456, 1879694519, 1879694539, 854652039]"
1257024456,"[854652990, 1257024456, 1879694512]"
1879694539,"[854652990, 1257024308]"
1257024308,"[1879694519, 1879694539, 1257024439]"
1879694475,"[1257031677, 1879694537, 1879694517]"
1879694477,[1879694483]
1879694516,"[1257024257, 1257024170]"
1879694483,[1879694477]
1257031682,[1257031677]
1879694512,"[854652145, 1257024456]"
1879694485,[854652990]
1257024376,"[1707665794, 1257024630, 1707665720, 1707665816]"
1707665794,"[1707665867, 1257024376]"
1707665867,"[1707665794, 1707665816]"
1879694519,"[854652990, 1257024520, 1257024308, 1879694529]"
1257024211,"[1879694515, 1257024630, 1707665720, 1257024352]"
1257024622,[1257024456]
1881651148,"[1881651148, 1313990581]"
1691575540,[1881651148]
1691575578,[1313990581]
419064038,[1313990581]
1881652138,[1881652136]
1881652136,[419064500]
419056661,"[419056933, 419056692]"
419057272,"[1519764628, 419056910]"
1519764628,"[419057150, 419057272]"
419056848,"[419056773, 1530007168, 419056819]"
1079201697,"[1833359948, 1079201864]"
1079201864,"[1079201697, 419056711]"
1833359948,"[419057150, 1079201697]"
1519786288,[1216268117]
4646075380,"[4646075382, 4646075372, 3233206491, 3233154071]"
3233154071,"[1214379651, 2230605279, 4646075380]"
582707834,"[1260144240, 1894207435, 582707846]"
1894207435,"[582707834, 582707833, 582707841, 582707846]"
582707833,"[1257894995, 1894207435]"
1894191393,"[1894191393, 582707826]"
1894191395,[1894191393]
582707853,[1257894995]
1894397268,[1894397267]
1894434848,[1894397295]
1894434966,"[1894435003, 1894434966]"
1894435003,"[1894435003, 1894397292, 1894434966]"
1894397295,[1894434848]
1894434697,[1894434691]
1894435067,[1894435003]
1894434672,[1894434678]
1894434980,[1894434966]
1894440141,[1894440143]
1894440145,[1894440147]
1121861750,"[1121861657, 3844385391]"
1121861697,"[1778257324, 1038130894]"
1897904552,[419057566]
419057566,[419057580]
419057150,"[1833359948, 1519764628]"
1938502738,"[1938502738, 419093754, 419093744]"
419093744,"[419093800, 1938502738, 1285920808, 1938498169]"
1899924555,"[1918604301, 1918601926, 1285920819, 419093867, 1285920808]"
1188555968,"[1195724702, 1223170181, 1223170095]"
1195698259,[1188555908]
1916678547,"[419091017, 419093751, 419091439]"
419093751,"[1916678547, 419093734, 419093754]"
1919944376,"[419090089, 1916687654, 419090347]"
1916691232,"[1938519492, 1916691237]"
1916691240,[1916691237]
419081662,"[1918600148, 419093197, 419093048, 419081545]"
1916700990,[1916700991]
1916700991,"[1919746112, 419094067]"
419078436,"[419078710, 419087542]"
1918651946,"[1918651953, 419087540, 1918651956]"
1918651956,"[419087546, 1918651953, 1918651946]"
1919929246,"[419087546, 1919746109, 419087416]"
419081545,"[419093052, 419081662, 419083884]"
1918600148,"[1918600142, 419081662, 1918612785, 419083884]"
419094422,"[419093052, 419093734, 419091188, 419094073]"
419093867,"[1285920810, 1918601920, 419090010]"
1918612785,"[1918600148, 1918600143, 1918612777]"
1918600141,"[1918600147, 1918600143, 1918612762]"
1918600147,"[1918600142, 1918612765, 1918600141]"
1918601926,"[1918601917, 1918604302, 1899924555]"
1918604301,"[1918601920, 1918604302, 1899924555]"
1918601920,"[419093867, 1918604301, 1918601924]"
1918604304,"[1918605332, 1918604303, 1918601917]"
1918601917,"[1918601926, 1918604304, 1285920808]"
1918604302,"[1918601926, 1918604301, 1918601924]"
1918601924,"[1918601920, 1918604302, 1918604303]"
1918604303,"[1918601924, 1918609437, 1918609425]"
1918605331,"[1918609433, 1918605329, 1918609429, 1918605333]"
1918605333,"[1918604304, 1918609424, 1918605331]"
1918609424,"[1918609432, 1918605333, 1918605332, 1918609416]"
1918605332,"[1918604304, 1918609429, 1918609424, 1918609425]"
1918609422,"[1918609423, 1918612776, 1918609410]"
1918609423,"[1918609422, 1918609410, 1918612778]"
1918609432,"[1918609410, 1918611225, 1918609433, 1918609424]"
1918609433,"[1918609411, 1918609432, 1918611225, 1918605331]"
1918609441,"[419081305, 1918609427, 1918609425]"
1918609425,"[1918605332, 1918609441, 1918604303, 1918609416]"
1918609427,"[1918609441, 1918610225]"
1918609416,"[1918612776, 1918609437, 1918609425]"
1918609437,"[1918609411, 1918610225, 1918609416]"
1918609410,"[1918609411, 1918609422, 1918609423, 1918609432]"
1918612776,"[1918609422, 1918609416, 1918612778]"
1918609411,"[1918609437, 1918610226, 1918612778, 1918610224, 1918609433]"
1918610225,"[1918609427, 1918610224, 1918609437]"
1918612778,"[1918609411, 1918612776, 1918609423]"
1918610224,"[1918609411, 1918610225, 1918610228]"
1918610228,"[1922269435, 1918610224, 1918610226]"
419078819,"[419079018, 419078935, 419078274, 419079204]"
419079204,"[419078819, 419079018, 419079596, 1918617914]"
1918614885,[1918614884]
1918614884,"[419087536, 419087507]"
1918625619,"[1918622711, 1918625616, 1918617910]"
1918622711,"[1918625619, 1918622702, 1918617909]"
1918617909,"[1918622711, 1918617906, 1918617902]"
1918617904,"[419078935, 1918617899, 1918617911]"
1918617898,"[419078819, 1918618702, 1918617911]"
1918617911,"[1918617898, 1918617904, 1918619862]"
1918617914,"[1918618697, 1918619862, 1918617911, 419079204]"
1918619862,"[1918618698, 1918617914, 1918617911]"
1918617902,"[1918617898, 1918617906, 1918618702]"
1918618702,"[1918618700, 1918617902, 1918618703, 1918618698, 1918617898]"
1918617906,"[1918627927, 1918617902, 1918617909]"
419079596,"[1918627927, 1918618697, 1918618460]"
1918627927,"[1918627851, 419079596, 1918617906, 1918618460]"
1918618460,"[419079402, 1918627927, 1918627948]"
1918618697,"[419079596, 1918618698, 1918618702, 1918617914]"
1918618698,"[1918618697, 1918619862, 1918618702]"
1918618701,"[1918622662, 1918618703, 1918618699]"
1918618699,"[1918618701, 1918618700, 1918623375]"
1918618700,"[1918634655, 419078461, 419078996, 1918618699, 419078884]"
1918619857,[1918618698]
1918622709,"[1918622701, 1918623374, 1918622702, 1918623375]"
1918622702,"[1918622711, 1918622709, 1918622716]"
1918622662,"[1918618701, 1918622713]"
1918622713,"[1918622662, 1918623376, 1918622716]"
1918622716,"[1918622702, 1918623374, 1918622713]"
1918623374,"[1918622716, 1918622709, 1918623376, 1918623375]"
1918622667,[1918618703]
1918618703,"[1918618701, 1918618702]"
1918623375,"[1918618699, 1918623374]"
1918625606,"[1918627851, 1918625640]"
1918625640,"[1918625606, 1918625616, 1918627948]"
1918625616,"[419079402, 1918625619, 1918625640]"
1918627948,"[1918627851, 1918618460, 1918625640]"
419076161,[1918627948]
1918627851,"[1918625606, 1918627948, 1918627927]"
419087964,"[419089793, 419088252, 419078461, 1918634657]"
419078461,"[419078996, 419078903, 419087964]"
419078996,"[419078461, 1918618700, 1918634657]"
1918634657,"[1918634655, 419078996, 419087964, 1918634662]"
1918634655,"[419087353, 1918618700, 1918634657]"
1918634659,[1918634651]
419088208,[419087848]
419079011,"[1657603360, 419079896, 419078928]"
419078928,"[1918651952, 419079011, 419078950]"
1918651952,"[1918651953, 419078928, 1918651946]"
1918651953,"[1918651952, 1918651956, 1918651946]"
1918672557,"[1918672630, 1918672597, 1919919434, 1918672626]"
1918672626,"[1918672494, 1918672464, 1918672597, 1918672557]"
1918672464,"[1918672607, 1918672643, 1918672494, 1918672585, 1918672626]"
1918672630,"[1918672643, 1918672557, 1919919434, 1918672607]"
1918672643,"[1918672630, 1918672464, 1918672607]"
1918675581,"[419083300, 1918675622, 1918675648, 1918675598]"
1918680752,[1918675648]
1918675648,"[1918675598, 1918675581]"
1922266296,"[419093048, 1922266310]"
1922266312,[419093048]
1919746111,"[419089472, 1919746109, 419090029]"
1919746114,[1919746112]
1919746109,"[419089472, 1919746111, 419090153, 1919929246]"
1919746133,[419093161]
419093161,"[1918672597, 1919746158]"
1919746132,[1919746158]
1919746158,"[419093161, 1918672494]"
1919809344,"[1919809334, 1919809369]"
1919919434,"[1919919437, 1918672557]"
1918672539,[1918672630]
1918672607,"[1918672630, 1918672643]"
1919914765,[1918672630]
1919919436,[1919919445]
1919919437,[1919919434]
1919919445,[1919919436]
1921581775,[419060387]
1921582154,"[1921582263, 1921581513]"
1921582263,"[1921581532, 1921582154, 1921582300]"
419060387,"[419060349, 2803587605, 1304721210]"
1921580616,"[1921581377, 1921580578]"
1921581377,"[1921581532, 1921580616]"
1921576417,"[1863232541, 1921576422, 1921576557]"
1921576557,"[1921576476, 1921576414, 1921576417]"
1921577421,"[1863229034, 1921577421, 1863229027]"
1921577909,[1921577421]
1921575777,[1921575339]
1921575339,"[1921575909, 1921575998]"
1921576422,"[1921576420, 1921576417, 1921576422]"
1921576514,[1921576422]
1921576420,"[1921576420, 1921576418, 1921576422]"
1921576528,[1921576420]
1921575909,"[1921576323, 1921575998, 1921575339]"
1921576323,"[1921576001, 1921575909]"
1921576379,[1921575909]
1921576434,[1921576484]
1921576450,"[1921576476, 1921576414]"
1921576484,[1921576434]
1921576476,"[1921576418, 1921576450, 1921576557]"
1921576418,"[1921576476, 1921576420, 1921576413]"
1921576413,"[1921576414, 1921576418, 1921575998]"
1921944950,"[1921945039, 1921945030, 1921945419, 1921944708]"
1921945030,"[1921945425, 1921944893, 1921945090, 1921944950]"
1921945425,"[1921945502, 1863229034, 1921945030, 1921945419]"
1921945419,"[1921945090, 1921945574, 1921945425]"
1921945502,"[1921944893, 1921945090, 1921945425, 1921945707]"
1921945707,"[1921945502, 1863229034, 1921944450]"
1863229034,"[1921577421, 1921945707, 1863222649]"
1921943824,"[1921943824, 1921944708]"
1921943754,[1921943824]
1921944708,"[1921943824, 1921944771, 1921944950]"
1921943928,[1921944708]
1921944893,"[1921945502, 1921944823, 1921945030, 1921943741]"
1921945090,"[1921945039, 1921945090, 1921945419, 1921945030]"
1921945039,"[1921945090, 1921944771, 1921944950, 1921945574]"
1921945574,"[1921945670, 1921945419]"
1921944823,"[1921944893, 1921944692, 1921944399, 1921944450]"
1921944399,"[1921944823, 1921944439, 1921944450]"
1921944450,"[1921944399, 1921945707]"
1921944606,[1921944823]
1921951453,[1305953442]
1921943945,[1921944771]
1921944692,"[1921944823, 1921944163, 1921944439]"
1921944163,"[1921944692, 1921944439, 1921943741]"
1921943741,"[1863232541, 1921944163, 1921944531]"
3687788271,"[3687788271, 3687695210, 3687695767]"
3687788278,[3687788271]
1921945130,[1921945090]
1921945226,[1921945670]
1921945670,"[1921945574, 1921945691]"
1918636186,"[419087848, 1921970629, 1918636186]"
1921981355,[1921970629]
1921970629,"[419087353, 1918636186]"
1921986685,[1918636186]
1199798488,"[3235557276, 1199798475, 1199798358]"
1222219109,"[3235557276, 1222219129, 1199798488]"
1601668132,[1601668131]
1922266310,"[1922266298, 1922266296]"
1922266304,[1922266296]
1922267602,[1922267591]
1922267591,"[1916697029, 1922267601]"
1922267595,[1916697029]
1916697029,"[419084025, 1922267591]"
1922267597,[1922267601]
1922267601,"[1918609429, 1922267591]"
1922269435,"[419082469, 1918610228]"
1922269432,[1918610228]
1922275541,[419093255]
419093255,"[419094296, 1918675598]"
1925426602,"[1925426624, 1304615261]"
419101636,"[419102961, 419099821, 419102805]"
419099821,"[419101636, 419085851]"
1931236973,[1931237015]
1931241486,"[1931241481, 1931241476, 1931241469, 1931241471]"
1931241481,"[1931241486, 1931241469, 1931241471]"
1931241469,"[1931241481, 1931241476, 1301641473]"
1931241435,[1931241486]
1931241471,"[1931241481, 1931241486]"
1931241476,"[1301641473, 1931241486, 1931241469, 1931241471]"
1931241484,[1931241476]
1931241455,[1931241510]
1301170795,[419104462]
1301170812,"[419095960, 1301170792]"
1301170756,[1301170812]
1921576414,"[1863232541, 1921576413, 1921576450]"
1863232541,"[1921576417, 1921943741, 1863229027]"
1863229027,"[1921577421, 1921944531, 1863222649]"
1921944531,"[1863229027, 1921944531, 1921943741]"
1938498143,"[419093800, 1938498169]"
1938498169,"[419093744, 1938498143]"
1938502768,[1938502738]
1938519483,"[1938519482, 1938519487, 1938519492]"
1938519589,"[1938519572, 1938519584, 1938519505]"
1938519505,"[1938519572, 1938519492, 1938519589]"
1938519492,"[1938519482, 1916691232, 1938519483, 1938519505]"
1938519572,"[1938519581, 1938519589, 1938519505]"
419072198,"[2857775783, 1951391566]"
1951391566,"[1951391546, 419072198]"
1939275450,[1939275445]
1939275445,[419073596]
1925429659,[1919809334]
1919809334,[1919809344]
1147386989,[1147387336]
1147387336,"[419073815, 419074870]"
1944644295,"[419056176, 419055944, 1216227070]"
1271341182,[1944644295]
1944708018,[419073685]
2218662681,"[2218662697, 3512773895, 2218662681]"
3512773895,"[3758572591, 2218662681]"
419073071,[1944655078]
419073004,[1003572886]
419072373,"[419072166, 419072478, 1393187572]"
1732822322,"[419062767, 1732822320]"
1649242095,"[1951391407, 419067720, 1951391404]"
1951391404,"[1951391407, 1649242095, 1951391516]"
1951391407,"[1938561241, 1951391404]"
1955388653,[1955388651]
1955388651,"[750159629, 1196535808]"
1968501270,"[1968501277, 1345640563]"
1968501629,[1968501277]
1968501277,[1968501270]
1842470497,"[1842471469, 1136504011, 1842470807]"
1842470807,"[1842470497, 1842471209, 1842471007, 1842471469]"
1307858613,[1921580265]
1842470989,[1136504011]
1842471291,[1842470807]
1976109295,[419079369]
419079369,"[419079378, 1916699717]"
1976109319,[419079378]
419079378,"[419079369, 419092184]"
1996916473,"[1996916469, 1996916487, 1219700691]"
1996916487,"[1219701581, 1996916473, 1219701164]"
